,0
0,0.0
1,2762.3801618149882
2,2003.8779665058742
3,2151.5842376919204
4,2063.5428143035565
5,2034.6411176547456
6,1990.5519026791892
7,1949.7647884017217
8,1910.8985095560124
9,1865.294117078228
10,1828.040099627441
11,1785.097028565781
12,1744.0897083749082
13,1703.730146481885
14,1660.053080994684
15,1620.7144850516725
16,1578.0149918562365
17,1538.124003661431
18,1493.9700207424871
19,1453.9707978369725
20,1413.633692609029
21,1368.062626580461
22,1329.2766532819753
23,1288.2268351146583
24,1242.4557588499983
25,1203.7440283353696
26,1161.5666545171694
27,1117.0361687230798
28,1078.5694894717324
29,1031.4372788708567
30,993.7523016433498
31,946.6697304116115
32,907.1899430487478
33,863.5872662257358
34,820.9258353962044
35,778.6398537361705
36,737.5490636263653
37,699.2205902698241
38,659.5866684251602
39,621.5272957995036
40,584.2784056083855
41,557.7402856326685
42,541.7089632033228
43,512.2708200557875
44,488.9714323620467
45,462.7738088637409
46,443.6408444456685
47,426.61714362807425
48,408.5227154753017
49,391.5439240875106
50,372.92645085288336
51,357.155605090929
52,345.74077619389743
53,321.6484993809643
54,330.7881850163919
55,309.49728649337203
56,299.07290270531723
57,287.10684769134895
58,275.65792616975705
59,263.46734039021
60,254.77465641498236
61,241.403536699749
62,242.04593864686373
63,231.50056652050895
64,227.5160313320989
65,218.45930499137887
66,211.76355113507236
67,205.0517308160142
68,198.27362103742175
69,193.62920650765744
70,182.33794720582472
71,185.43723954546027
72,175.98427155170427
73,172.43104627540487
74,165.98083937353712
75,161.41136553361
76,155.8907683997652
77,153.40004043650333
78,144.0892076359516
79,147.3176103363309
80,140.686281707912
81,137.3916506007933
82,135.11351199014194
83,130.194497908271
84,127.65129143029178
85,125.18157047878941
86,121.77034014240277
87,117.06601920231253
88,117.85819402803354
89,114.84968949806438
90,111.89846428081142
91,110.09490590795012
92,107.37996380469502
93,105.80767382723751
94,103.09690149320373
95,101.36438145075955
96,99.94365028101379
97,95.01703013631331
98,97.27472029847141
99,93.77436064390125
100,92.0034310537556
101,90.17357425891088
102,88.5810355239563
103,86.69388482677924
104,85.34862473484945
105,83.28170343605683
106,81.6478341525431
107,79.87049245932667
108,78.07882626160878
109,76.32193234642365
110,74.86826748658581
111,73.49128576750066
112,70.99166992903582
113,70.42134979626144
114,68.31269703156383
115,66.7106426021037
116,65.25761950890163
117,63.44966344318097
118,62.10286750741316
119,60.350389887284095
120,59.072229721756386
121,57.8746464895214
122,56.335919971867355
123,54.97361969976575
124,53.61577350526457
125,52.258469444284216
126,50.98765213774634
127,49.87673543155575
128,48.549718374631425
129,47.52986343230918
130,46.252917888557505
131,45.28413749048442
132,43.96853398938727
133,42.79722148530979
134,41.78952112792695
135,40.81429333598068
136,39.95772634091798
137,39.172469712445576
138,38.21658760849434
139,37.50325740552447
140,36.59335459093554
141,35.84690988474208
142,35.10197145540403
143,34.353105938062434
144,33.70032993891649
145,33.101310239875986
146,32.4057881377059
147,31.690058548459735
148,30.93289710956528
149,30.394996628777676
150,29.656444539643175
151,29.218921311182243
152,28.556174943358698
153,28.098343350887887
154,27.54851475156531
155,26.992478919103817
156,26.388424897862542
157,25.92279265837698
158,25.390691981442536
159,24.99555277970149
160,24.49801983070635
161,24.090008126314817
162,23.57952895939724
163,23.207500662560026
164,22.71318948754141
165,22.26979285824346
166,21.874917998503175
167,21.4716391833734
168,21.10817085255687
169,20.742691679341018
170,20.425389633579588
171,20.087945412318213
172,19.795519777640273
173,19.422510661376887
174,19.413948302407153
175,19.049476862977905
176,18.687813955065536
177,18.442285862666914
178,18.148597476009762
179,17.875364676387075
180,17.618570997311085
181,17.36975087733204
182,17.101461236881477
183,16.874628266840407
184,16.58436964444234
185,16.384449715612313
186,16.172428935646693
187,15.95733010116592
188,15.719009471004162
189,15.490994528630175
190,15.257735027499383
191,15.045579313440822
192,14.807819771348246
193,14.594860293217423
194,14.396735820697689
195,14.18472077223591
196,13.984330742502728
197,13.764870467255674
198,13.530765847562057
199,13.34461580314675
200,13.118104215409566
201,12.951586193300008
202,12.746512220153795
203,12.558467114951341
204,12.37628483483309
205,12.219234296123517
206,12.035806510799581
207,11.845257825309602
208,11.674606152453384
209,11.47947255180213
210,11.308108820168986
211,11.153182187228238
212,10.984984959487376
213,10.831047754231642
214,10.672229027347957
215,10.499869639213943
216,10.320959235792165
217,10.164449568896622
218,9.976303767461197
219,9.795265903299146
220,9.658965057509457
221,9.504067082389241
222,9.341175946224245
223,9.149552088772785
224,8.975243841412142
225,8.81821673356576
226,8.637356678618053
227,8.476964419560677
228,8.309773927098508
229,8.144595932444044
230,7.97487364545346
231,7.7936322052371585
232,7.617494075188276
233,7.432154457881663
234,7.22506282238148
235,7.010205349029876
236,6.80757780510325
237,6.576869149977247
238,6.333026417667723
239,6.104559256097345
240,5.8137938821233535
241,5.439199033729145
242,5.035313864265718
243,5.132308677879728
244,4.315500532262759
245,0.98433378374338
246,0.28091311487296433
247,0.05803259795098396
248,0.018836452767155606
249,0.003175907331097773
250,0.0013371043617883538
251,0.0001419227918289799
252,0.00010334543163819466
253,3.3545530600683175e-06
