,0
0,22329.79831683058
1,21754.675366741052
2,21158.61129161585
3,20566.01265116603
4,19978.416921251326
5,19395.257218029947
6,18817.25160817338
7,18244.36290220191
8,17676.429426060426
9,17114.073157815208
10,16557.270163210207
11,16005.689870213886
12,15460.006384730956
13,14919.914209124528
14,14385.846236937634
15,13857.879015896548
16,13335.912430193626
17,12820.133525477038
18,12310.710122560215
19,11808.012855358687
20,11311.40550577336
21,10821.785094513076
22,10339.096135126105
23,9862.71000456549
24,9393.646778289083
25,8931.789070996569
26,8476.658856352551
27,8029.542139754862
28,7588.980551831156
29,7155.105516442588
30,6729.04224294406
31,6311.043364093201
32,5899.062758794529
33,5506.085059289748
34,5120.451949190028
35,4730.9535996106615
36,4380.624635483638
37,4057.2714007908776
38,3735.84512126444
39,3425.3178494175972
40,3134.662155661032
41,2948.5713150777337
42,2807.0784573036076
43,2613.807793197151
44,2431.590565704054
45,2258.9561077427593
46,2122.535575364721
47,2019.5154957186674
48,1901.4096360914627
49,1785.6484320242514
50,1671.5497136797644
51,1573.4066854957846
52,1493.242892927618
53,1414.9917559455503
54,1372.8323021277247
55,1298.6736950434504
56,1229.332666950397
57,1170.6646682638955
58,1102.5677493462483
59,1035.9537776031498
60,985.5487034626085
61,937.7662971017206
62,906.7092958453449
63,873.2450892488959
64,837.6716811147252
65,801.7250058440264
66,766.2751260130032
67,731.4330199216024
68,700.2626265567407
69,669.1302266041314
70,640.6314965838404
71,614.9033724249914
72,589.9730796348683
73,565.2467663916806
74,539.9596927651191
75,516.4953282594969
76,491.12188255742694
77,468.82622355330653
78,449.37736763344543
79,432.05561010362675
80,414.19657566500905
81,397.9878287765286
82,380.3133564448788
83,364.10644832933747
84,347.9676927942874
85,333.19328626243987
86,318.4324463656593
87,304.2652293195698
88,290.37388488158723
89,278.98548198168004
90,268.4395652010837
91,255.6338159117132
92,246.11329995355356
93,234.1417650637917
94,224.33424226378685
95,214.524151339538
96,204.15144687501729
97,195.5931637634041
98,187.55976216935827
99,178.73668037237425
100,169.8997316690806
101,163.34165753458583
102,156.06484722620397
103,149.2776668677975
104,143.96011067772943
105,136.587249903968
106,130.6566336075975
107,124.75177267350917
108,119.03612424078993
109,113.50419412164278
110,109.48722117616538
111,104.77507955206563
112,100.41932119837047
113,95.93928840936667
114,91.5731596036329
115,87.50849342661151
116,84.23693845109703
117,80.11620400427445
118,77.22321106991794
119,73.50872216721551
120,70.9177486925855
121,68.50845598745363
122,65.53436417017654
123,62.959613345778884
124,60.46392943585196
125,58.026642979623844
126,55.799333953289064
127,53.894849685450424
128,51.661664329632686
129,49.982197608025494
130,47.91666748629667
131,46.377692519797534
132,44.32654618369387
133,42.53331708327355
134,41.01744009431104
135,39.5715136920188
136,38.3191893998361
137,37.18512207256319
138,35.8224389744322
139,34.81749200046314
140,33.55197995723499
141,32.525531841522074
142,31.51330270996976
143,30.50671617696078
144,29.638525013229057
145,28.84965495998165
146,27.942875239435743
147,27.020084395755887
148,26.05478550408567
149,25.376484128990047
150,24.454748468282776
151,23.91395624060795
152,23.102822136708003
153,22.547576273792703
154,21.887212924786358
155,21.225962723687445
156,20.51508141061031
157,19.97262432807912
158,19.358724486123627
159,18.906973950100625
160,18.343301969553657
161,17.8853412880209
162,17.317767206707686
163,16.907979286755094
164,16.368777630878395
165,15.889856155327449
166,15.467511137571636
167,15.040117777276448
168,14.658353771949086
169,14.277875890678802
170,13.950064675708399
171,13.605186548383395
172,13.305333665343452
173,12.939311825844316
174,12.853903888871635
175,12.576506267445106
176,12.198087420996515
177,11.963728666712292
178,11.676599792166439
179,11.41333882924674
180,11.167283701468637
181,10.930776244648904
182,10.677586247800779
183,10.465153419912806
184,10.195376093716511
185,10.010871666138137
186,9.816555611361995
187,9.620721438051877
188,9.405295854063228
189,9.200722185599949
190,8.993007080224075
191,8.805495483550745
192,8.596943044328379
193,8.411537114414942
194,8.240315410759406
195,8.058398971050106
196,7.887716533809937
197,7.702248532427954
198,7.505977808057143
199,7.351164144570526
200,7.164242626139906
201,7.027847759148403
202,6.861140693536094
203,6.709424874960597
204,6.56353592824462
205,6.438652247875862
206,6.2938490974674215
207,6.144557521563867
208,6.011904814083337
209,5.861417927631341
210,5.7302867342173
211,5.6126306767417615
212,5.485822610052658
213,5.370613216334927
214,5.252636109394499
215,5.125605150631522
216,4.994823720775832
217,4.881373009921403
218,4.746170983943849
219,4.617226699330322
220,4.520949000454423
221,4.412397292490453
222,4.299213765342605
223,4.167318086427437
224,4.048502368791933
225,3.94250364513824
226,3.8215775867998993
227,3.7153846205898327
228,3.6057871989266794
229,3.498585197989654
230,3.3895885981800844
231,3.27446700542224
232,3.163868232628192
233,3.0489042164632654
234,2.922148743758551
235,2.7925196115113136
236,2.6721147551380557
237,2.5372476316074786
238,2.397196165997331
239,2.2684629923882613
240,2.108305803154376
241,1.9077189682731819
242,1.6991204609894346
243,1.6984722669008026
244,1.4400988745654337
245,0.17403243164385723
246,0.022906326140254864
247,0.0026638162138806192
248,0.0003684304439772325
249,3.977423783440016e-05
250,6.08563725365593e-06
251,5.589162025836744e-07
252,1.1830112551506745e-07
253,-2.9627932825282703e-08
