,0
0,0.0
1,2533.2602389733274
2,2314.2241344424438
3,2332.9881512749566
4,2330.46311104507
5,2326.273158233808
6,2304.533685580782
7,2200.424103172139
8,2028.8813922568056
9,1843.6464591250585
10,1659.542492541601
11,1483.6203975142923
12,1319.3929560732915
13,1168.4659496097424
14,1031.3172939074295
15,907.7444856303895
16,797.1381439396508
17,698.6580037203968
18,611.3479173231042
19,534.2112748968856
20,466.25984256273404
21,406.54447540797446
22,354.17341722981934
23,308.32209883724045
24,268.23718099304085
25,233.23676468903025
26,202.70812709210963
27,176.10393710891645
28,152.93760786286677
29,132.7782567909579
30,115.24556890526097
31,100.00477366260245
32,86.7618631270118
33,75.25912527872846
34,65.27103119072146
35,56.60048899119381
36,49.0754615068872
37,42.54593258769892
38,36.881201584166234
39,31.967480124040247
40,27.705767042497733
41,24.00997369006134
42,20.80527527615349
43,18.02666339754209
44,15.61767816945549
45,13.529299093752858
46,11.718976086245913
47,10.149784003283807
48,8.789685635556959
49,7.610889689954175
50,6.589292085798875
51,5.7039899141669865
52,4.936858925065758
53,4.272186213355336
54,3.696351188471978
55,3.197548336759194
56,2.7655463677121417
57,2.39147888281258
58,2.0676623549860134
59,1.7874377836911735
60,1.545032768825605
61,1.3354413704499957
62,1.154319444204841
63,0.9978935522643443
64,0.8628819955952011
65,0.7464268109088177
66,0.6460357642121847
67,0.559533455663839
68,0.4850205609606828
69,0.420839984127998
70,0.36554857304453015
71,0.31789298692173307
72,0.2767884772476849
73,0.24129969470593024
74,0.21062299004413929
75,0.18407001227203584
76,0.1610525944712467
77,0.1410690033888285
78,0.12369161184421351
79,0.10855601575365932
80,0.09535154197270453
81,0.08381305743433064
82,0.0737139439928372
83,0.06486009385259887
84,0.05708477218236631
85,0.050244205478597745
86,0.04421377171204042
87,0.03888470075376776
88,0.03416122788297219
89,0.02995818033355498
90,0.026199000707306432
91,0.022814260177801103
92,0.019740964557876318
93,0.01692425310252308
94,0.014328579700763861
95,0.01198007919909007
96,0.010005109487956559
97,0.008457035910846926
98,0.007233970095842493
99,0.00623393206671388
100,0.0053953410098285465
101,0.004681226639072321
102,0.0040674001315644465
103,0.003536802525171907
104,0.003076651620584396
105,0.002676883785821642
106,0.0023292626151676455
107,0.0020268596599930504
108,0.0017637461003341594
109,0.0015348009315043533
110,0.001335581218595614
111,0.001162225143701043
112,0.0010113737060445582
113,0.0008801045765805602
114,0.0007658751306507767
115,0.0006664730356166446
116,0.0005799733085993888
117,0.0005047009637836362
118,0.0004391985242613253
119,0.00038219776529831064
120,0.0003325951229919198
121,0.00028943031267501785
122,0.00025186771445159827
123,0.00021918018752577534
124,0.00019073498185508245
125,0.00016598148364365268
126,0.00014444055000264284
127,0.0001256952307465087
128,0.00010938269474566552
129,9.518720371883563e-05
130,8.28340003369903e-05
131,7.208398750230223e-05
132,6.272910001012062e-05
133,5.458827698997344e-05
134,4.750395657643706e-05
135,4.1339025742723035e-05
136,3.5974166561675576e-05
137,3.1305546461307295e-05
138,2.7242808342324484e-05
139,2.3707321734998454e-05
140,2.063066095049998e-05
141,1.795328040147054e-05
142,1.5623362450038342e-05
143,1.3595814224577079e-05
144,1.183139493266442e-05
145,1.0295956420390575e-05
146,8.959782192095328e-06
147,7.797012304475865e-06
148,6.785142874129958e-06
149,5.904590473898918e-06
150,5.13831321172405e-06
151,4.471480820404653e-06
152,3.891187663259169e-06
153,3.3862029576092097e-06
154,2.946753433871971e-06
155,2.5643341413375124e-06
156,2.231543894235058e-06
157,1.941942006107078e-06
158,1.689923636795394e-06
159,1.4706113266047887e-06
160,1.2797605992492087e-06
161,1.1136778069688104e-06
162,9.69148654275124e-07
163,8.433759829375203e-07
164,7.339256440652523e-07
165,6.386793825262048e-07
166,5.557938457383787e-07
167,4.836648878307532e-07
168,4.208966184695988e-07
169,3.662740040618815e-07
170,3.1874084645881806e-07
171,2.7737355807812645e-07
172,2.41385652814799e-07
173,2.1002604700980225e-07
174,1.828989028894759e-07
175,1.5866301584855734e-07
176,1.4000534255820298e-07
177,1.143613984212057e-07
178,1.2842196340032911e-07
